split,cattle_id,image_path,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,gabor_0,gabor_1,gabor_2,gabor_3,gabor_4,gabor_5,gabor_6,gabor_7,gabor_8,gabor_9,gabor_10,gabor_11,gabor_12,gabor_13,gabor_14,gabor_15,gabor_16,gabor_17,gabor_18,gabor_19,gabor_20,gabor_21,gabor_22,gabor_23,blob_count,blob_mean_r,blob_density,mean_intensity,std_intensity
test,cattle-076,D:\Abhishek\split\test\cattle-076\IMG20230723075419.jpg,0.05749761,0.03268495,0.033960458,0.03491709,0.03254544,0.03645169,0.04334742,0.055125955,0.06511081,0.06140386,0.04691486,0.04320791,0.03760762,0.03910236,0.03661113,0.029476244,0.07326212,0.24077249,64.0172,185.927,-106.14677,539.6873,5757.512,2526.3313,144.04399,155.02623,1276.2302,705.5013,6029.1445,2622.9412,63.858074,122.95319,-106.21468,389.60388,5757.5186,2499.873,144.12048,170.53262,1276.7723,727.7902,6029.608,2634.0662,701.0,2.57978,0.013970823,130.82416,67.47239
test,cattle-078,D:\Abhishek\split\test\cattle-078\IMG20230723075518.jpg,0.052674584,0.021743463,0.029555963,0.035933513,0.04149394,0.04856904,0.05636161,0.06760204,0.07802535,0.074936226,0.06251993,0.05576371,0.051558513,0.04276945,0.031708386,0.018474968,0.049206793,0.18110251,47.076626,120.2866,-77.02597,445.95554,4231.159,2328.926,105.76467,132.6404,938.25214,652.07904,4430.755,2414.5947,47.07803,98.28227,-76.6584,350.93893,4231.392,2294.2659,105.80465,138.70909,938.5833,671.00336,4431.0454,2422.0938,605.0,2.605192,0.012057558,96.1973,60.488525
test,cattle-078,D:\Abhishek\split\test\cattle-078\IMG20230723075520_01.jpg,0.0542889,0.025510205,0.03272481,0.035435267,0.037488043,0.043646365,0.051120058,0.066585615,0.07762676,0.072704084,0.057816487,0.05213648,0.04669563,0.041992188,0.03370137,0.023577008,0.04950574,0.19744499,46.617985,140.07118,-78.50006,463.0645,4209.138,2300.1997,105.34192,118.72792,933.2341,616.4682,4408.353,2374.934,46.733704,86.88979,-76.778435,294.73413,4210.2036,2255.0735,105.37094,137.90723,933.4417,642.92914,4408.53,2386.4685,598.0,2.589572,0.011918048,95.646225,59.356197
test,cattle-079,D:\Abhishek\split\test\cattle-079\IMG20230723075609.jpg,0.03294404,0.01951132,0.030951053,0.03555485,0.04015864,0.050302934,0.060307715,0.09105947,0.13540338,0.0988919,0.064014666,0.052614797,0.045659278,0.039520886,0.028778698,0.014070472,0.035734214,0.12452168,52.990986,147.88425,-87.53314,584.2369,4766.338,1935.1974,119.168564,102.92378,1056.5493,632.5822,4991.112,1982.7128,53.117126,68.916664,-87.06461,444.45703,4766.5977,1897.9302,119.26925,126.38446,1057.2877,697.9283,4991.787,2020.1855,451.0,2.8444977,0.008988361,108.342674,55.855965
test,cattle-079,D:\Abhishek\split\test\cattle-079\IMG20230723075633_01.jpg,0.04053731,0.02463329,0.03529576,0.0392618,0.039500955,0.043247767,0.051618304,0.081812024,0.10967395,0.08510045,0.059789542,0.05092076,0.04669563,0.039879624,0.033561863,0.01965083,0.040477518,0.15834263,61.473816,191.24225,-100.203415,673.10095,5501.35,2228.036,137.62166,120.43566,1220.3004,704.66187,5761.184,2300.8833,61.28239,83.40976,-100.97229,428.6043,5500.949,2179.7183,137.50777,168.34982,1219.3939,772.28784,5760.4,2306.3105,570.0,2.7409694,0.011360013,125.06009,63.661167
test,cattle-080,D:\Abhishek\split\test\cattle-080\IMG20230723075730.jpg,0.026646206,0.0143494895,0.022540657,0.029316805,0.035913583,0.048489317,0.0623007,0.10891661,0.16884567,0.122568555,0.07280373,0.05098055,0.040039062,0.028918209,0.018714126,0.011001276,0.030871334,0.10678412,62.000004,84.73085,-102.88515,329.35028,5583.173,2188.2747,139.73778,74.28697,1238.5537,559.1504,5847.431,2272.0425,62.253902,37.774563,-102.0769,196.7274,5583.5903,2157.0664,139.60187,84.50771,1237.4507,567.97736,5846.4795,2268.1863,264.0,3.5074105,0.0052614794,126.89625,53.856373
test,cattle-080,D:\Abhishek\split\test\cattle-080\IMG20230723075733_01.jpg,0.028300382,0.015983738,0.023895886,0.029635683,0.034139827,0.045739,0.06469228,0.10592714,0.16194993,0.116988204,0.06989397,0.05229592,0.041075416,0.029396525,0.019850127,0.0125159435,0.03368144,0.11403859,53.968166,91.48481,-89.57627,351.0892,4861.971,2153.3782,121.67793,75.80902,1078.4082,545.8956,5091.937,2229.8035,54.15449,39.196613,-89.03153,190.68724,4862.253,2116.384,121.59449,80.620964,1077.7205,561.3745,5091.3516,2230.2034,270.0,3.3175094,0.005381059,110.49649,53.140007
test,cattle-081,D:\Abhishek\split\test\cattle-081\IMG20230723075841.jpg,0.033003826,0.0169603,0.023776308,0.031788107,0.038643975,0.051518653,0.06736288,0.097058356,0.1371572,0.11019212,0.06867825,0.05245536,0.042231347,0.03501674,0.022939254,0.01305405,0.034897164,0.1232661,68.53409,116.037674,-113.06047,376.89304,6167.262,2068.098,154.3301,92.859535,1368.0416,549.2254,6458.858,2141.9822,68.56157,60.691116,-112.81175,274.0251,6167.4146,2041.8751,154.20981,112.61428,1367.0917,579.1287,6458.014,2153.8333,373.0,3.0042558,0.007433833,140.17175,52.750954
test,cattle-082,D:\Abhishek\split\test\cattle-082\IMG20230723075900.jpg,0.04579879,0.021145567,0.032007333,0.036033165,0.039580677,0.045858577,0.05490673,0.07541454,0.09948979,0.083924584,0.06275909,0.05323262,0.0442044,0.0417331,0.03162867,0.018973215,0.04950574,0.16380341,53.10809,133.57286,-87.29107,449.10715,4768.779,2104.1628,119.36926,108.36197,1058.2313,582.3771,4994.5674,2184.2312,53.005745,71.46592,-87.27606,298.0134,4768.839,2073.6094,119.18256,134.83992,1056.675,619.5063,4993.217,2185.4512,582.0,2.6844544,0.011599171,108.39248,55.046753
test,cattle-082,D:\Abhishek\split\test\cattle-082\IMG20230723075902.jpg,0.046536192,0.022520727,0.032027263,0.03491709,0.038185585,0.04518096,0.050880898,0.07429847,0.10202089,0.08557876,0.060905613,0.05058195,0.04444356,0.038464606,0.033203125,0.02090641,0.047871493,0.17147641,61.270393,136.00557,-99.96482,468.1716,5501.3853,2043.1792,137.592,121.35995,1219.9216,582.63513,5760.719,2114.483,61.1693,84.73768,-101.144135,312.10452,5500.681,2011.7108,137.56892,134.00757,1219.7896,625.0814,5760.597,2127.1833,598.0,2.621498,0.011918048,125.04371,54.705204
test,cattle-086,D:\Abhishek\split\test\cattle-086\IMG20230723080130.jpg,0.034817442,0.016163105,0.027024873,0.031110492,0.035913583,0.044742506,0.05835459,0.1002272,0.15318081,0.113042094,0.06265944,0.044802297,0.039620537,0.034199618,0.026446907,0.014787947,0.037069514,0.12583706,65.788376,146.04747,-108.21227,515.6716,5913.5347,2453.7703,147.93251,108.40549,1311.9258,667.569,6193.2646,2542.7832,65.85037,65.3039,-107.41214,335.55212,5914.025,2412.3252,147.81996,124.60229,1310.9749,687.6615,6192.4243,2540.837,476.0,2.8700218,0.009486607,134.43494,62.99058
test,cattle-087,D:\Abhishek\split\test\cattle-087\IMG20230723080146.jpg,0.03997927,0.02722417,0.031788107,0.0316486,0.03398039,0.041354433,0.05231585,0.08231027,0.124820635,0.09462691,0.058892697,0.04518096,0.038703762,0.03515625,0.030393017,0.020109216,0.042669803,0.16884567,59.213886,192.63118,-93.3457,600.2232,5269.4062,2371.7593,131.73741,136.94417,1169.4884,716.0298,5517.7007,2453.6514,58.643192,84.14666,-96.584885,375.16013,5267.5356,2316.484,131.52036,134.92456,1167.7078,693.26556,5516.176,2441.8726,505.0,2.8049734,0.010064573,119.84317,64.22735
test,cattle-088,D:\Abhishek\split\test\cattle-088\IMG20230723080202.jpg,0.043965243,0.02596859,0.03509646,0.04031808,0.041175064,0.051817603,0.060307715,0.06907685,0.07894212,0.07132892,0.057537466,0.053710938,0.045998085,0.04169324,0.03232621,0.021962691,0.047492824,0.1812819,72.36214,160.6274,-119.98585,557.8684,6508.9814,2470.3438,162.84848,162.73201,1443.4236,772.01807,6816.6475,2570.4763,72.45773,115.365555,-118.961655,479.41504,6509.5996,2440.8218,162.81909,157.53438,1443.1918,771.6582,6816.4985,2567.6892,656.0,2.878011,0.01307398,147.9367,67.72749
test,cattle-090,D:\Abhishek\split\test\cattle-090\IMG20230723082749_01.jpg,0.03292411,0.016063457,0.024573501,0.034139827,0.04143415,0.051080197,0.06798071,0.0968192,0.12185109,0.10853795,0.07601243,0.059570312,0.04673549,0.034737725,0.019949777,0.011300223,0.03515625,0.12113361,46.503967,71.84872,-76.80642,355.41284,4187.5146,1855.4253,104.694534,90.3144,928.1529,522.4571,4384.874,1925.216,46.56405,56.650337,-76.46263,268.14673,4187.6953,1837.8777,104.79763,74.6998,929.0252,525.5293,4385.63,1932.5613,328.0,3.1981492,0.00653699,95.17616,47.92475
test,cattle-092,D:\Abhishek\split\test\cattle-092\IMG20230723083014.jpg,0.039341517,0.020428093,0.027762277,0.03651148,0.04540019,0.056640625,0.06907685,0.088329084,0.102279976,0.08456234,0.056640625,0.04406489,0.039620537,0.03770727,0.03138951,0.020707112,0.046297036,0.15324059,62.524555,137.62524,-101.825356,555.5116,5612.3354,2254.273,140.21877,134.2464,1243.7135,716.5734,5876.1543,2352.1938,62.49238,87.69419,-102.590614,402.02206,5611.879,2226.2207,140.42892,120.08709,1245.4434,684.068,5877.688,2336.8848,542.0,2.8258178,0.0108019775,127.58721,60.906677
test,cattle-098,D:\Abhishek\split\test\cattle-098\IMG20230807185112.jpg,0.046576053,0.02220185,0.032106984,0.03754783,0.038524393,0.049007494,0.053033322,0.07246492,0.09584264,0.08378508,0.06305803,0.055165816,0.049127072,0.04185268,0.02865912,0.01692044,0.04540019,0.16872609,71.30149,123.48637,-116.96719,427.7649,6413.7007,2044.447,160.30707,134.62718,1421.649,638.9103,6715.759,2141.811,71.46046,95.08311,-117.05224,362.39258,6413.5913,2025.1587,160.46278,110.467705,1422.9174,587.0519,6716.86,2112.8452,533.0,2.8795033,0.0106226085,145.7963,54.967125
test,cattle-099,D:\Abhishek\split\test\cattle-099\IMG20230807185258.jpg,0.03001435,0.013612085,0.024453923,0.030871334,0.039500955,0.059131857,0.07896205,0.10459184,0.13460618,0.104890786,0.06762197,0.05191725,0.04296875,0.034359057,0.023736447,0.013093909,0.031588808,0.11407845,70.8562,64.00873,-116.98067,314.03848,6374.442,1972.1082,159.46315,92.90845,1413.8115,567.89496,6675.76,2066.8662,70.93951,70.05562,-116.10614,334.24472,6374.9644,1979.265,159.40915,86.24221,1413.3712,558.9193,6675.3647,2063.9324,361.0,3.3994012,0.0071946746,144.89728,50.930405
test,cattle-100,D:\Abhishek\split\test\cattle-100\IMG20230807185426.jpg,0.03756776,0.01819595,0.030951053,0.0379265,0.04207191,0.052614797,0.06473214,0.08982382,0.1057677,0.09197624,0.064413264,0.051379144,0.043686226,0.038723692,0.029217156,0.016342474,0.0415338,0.14307638,59.1833,103.74667,-98.77914,406.0342,5310.4395,2327.9656,132.92407,98.827934,1178.009,627.2177,5562.2627,2416.4412,59.10584,69.6724,-96.51539,323.57214,5311.8843,2296.258,132.82663,96.89891,1177.2012,614.321,5561.5537,2413.6575,464.0,2.9271019,0.009247449,120.70908,58.594433
test,cattle-101,D:\Abhishek\split\test\cattle-101\IMG20230807185612.jpg,0.025031887,0.012137277,0.020408163,0.026486767,0.036910076,0.057378028,0.082708865,0.11489557,0.13199538,0.10768096,0.07682956,0.0598294,0.045320474,0.032007333,0.020288585,0.011379942,0.038942922,0.09976882,68.418144,79.67976,-112.10579,366.4514,6154.9043,2620.4653,153.84677,75.67134,1364.4626,646.3923,6444.867,2722.698,68.53629,38.701267,-112.2251,231.13223,6154.7812,2594.0154,153.96628,92.82106,1365.3926,671.099,6445.6826,2729.0525,329.0,3.5043693,0.00655692,139.91655,63.38735
test,cattle-103,D:\Abhishek\split\test\cattle-103\IMG20230807185845.jpg,0.052714445,0.024055324,0.030672034,0.0386639,0.040098853,0.048270088,0.057557397,0.068837695,0.073541135,0.06758211,0.055225607,0.051060267,0.04691486,0.04149394,0.034179688,0.02220185,0.04988441,0.1970464,63.801117,102.054756,-103.98137,361.85056,5724.507,2038.0132,143.2059,128.0864,1270.2964,639.1653,5995.221,2135.4968,63.75482,103.56583,-104.0387,423.50253,5724.4883,2030.4178,143.02362,122.23937,1268.8354,624.6345,5993.9355,2128.7275,639.0,2.7288346,0.012735172,130.15749,54.817707
test,cattle-104,D:\Abhishek\split\test\cattle-104\IMG20230807185934.jpg,0.041573662,0.017338967,0.028200733,0.036810428,0.0464764,0.05841438,0.06552934,0.0853994,0.09456712,0.08478157,0.061304208,0.052614797,0.04442363,0.041254785,0.028499682,0.016800862,0.047353316,0.14865673,47.495945,77.30575,-78.34765,332.7767,4272.4497,2244.855,106.87852,89.95054,947.61127,590.4373,4474.38,2334.4573,47.59232,64.09349,-77.92078,297.05524,4272.701,2221.9465,106.83603,103.045204,947.25305,602.3549,4474.0767,2338.4512,489.0,2.7915533,0.009745695,97.11607,55.666836
test,cattle-105,D:\Abhishek\split\test\cattle-105\IMG20230807190130.jpg,0.023058834,0.01430963,0.022520727,0.02863919,0.032904178,0.04964525,0.07553412,0.12765066,0.14805883,0.09887197,0.057657048,0.047632333,0.038305167,0.033581793,0.02483259,0.014050542,0.047911353,0.11483578,51.884666,68.717865,-84.40113,306.981,4662.49,2682.7588,116.634315,80.49261,1034.7164,641.881,4882.912,2800.0605,51.925034,43.14878,-84.75432,158.2784,4662.257,2664.4587,116.46952,85.53129,1033.3772,638.3567,4881.7373,2793.9434,236.0,3.9010718,0.004703444,106.00586,63.35486
test,cattle-106,D:\Abhishek\split\test\cattle-106\IMG_0002-01.jpg,0.04536033,0.02604831,0.03121014,0.036033165,0.037069514,0.04442363,0.051638234,0.0745177,0.08799028,0.080556445,0.05857382,0.047532685,0.042032048,0.040856186,0.03232621,0.021344867,0.05492666,0.18755978,43.661655,108.86503,-71.348145,415.37943,3926.9084,2320.3193,98.20976,122.33585,871.0586,632.2682,4112.289,2422.8657,43.716328,85.98124,-71.58478,256.88647,3926.7441,2299.7695,98.16634,107.49081,870.66064,600.553,4111.9272,2412.1028,441.0,2.6913347,0.0087890625,89.27135,58.28864
test,cattle-107,D:\Abhishek\split\test\cattle-107\IMG_0008-01.jpg,0.04288903,0.024912309,0.029575894,0.035634566,0.03625239,0.042390786,0.053870376,0.07083067,0.088368945,0.08328683,0.061961893,0.056680486,0.04410475,0.037647482,0.030851403,0.02202248,0.052395567,0.18632413,68.93627,88.46525,-112.89586,326.68396,6190.4204,2431.292,154.83328,93.06311,1373.0183,601.3167,6482.7437,2529.0327,68.88208,83.21795,-112.96129,306.59286,6190.3965,2420.3792,154.77336,131.26538,1372.5483,665.6565,6482.3286,2547.9236,431.0,2.8780558,0.008589764,140.72453,60.201275
test,cattle-108,D:\Abhishek\split\test\cattle-108\IMG_0011-00.jpg,0.042470504,0.026426977,0.030213648,0.030751754,0.030592315,0.037507974,0.046615914,0.07198661,0.10756139,0.09103954,0.060566805,0.05361129,0.042669803,0.035913583,0.028001435,0.020188935,0.06004863,0.18383291,39.919254,108.06023,-65.6025,352.12732,3589.695,2339.8157,89.86943,99.26567,797.0669,583.1297,3760.0852,2429.9707,39.96195,70.436005,-64.97533,216.80362,3590.0945,2316.495,89.63685,124.488716,795.2158,609.8,3758.4646,2439.5962,399.0,2.7951982,0.007952009,81.61123,58.232662
test,cattle-109,D:\Abhishek\split\test\cattle-109\IMG_0015-02.jpg,0.04187261,0.02483259,0.028997928,0.032386,0.037488043,0.047811702,0.06122449,0.08037707,0.09640067,0.08428332,0.059650034,0.05167809,0.042291135,0.034817442,0.027084662,0.021763394,0.04559949,0.18144132,51.576103,101.51062,-86.102745,348.00003,4655.588,2188.6587,116.38591,94.09963,1031.8333,557.2029,4875.2695,2270.3667,51.912174,67.679214,-84.248116,231.44307,4656.6265,2160.3384,116.53559,83.29543,1033.1348,556.51196,4876.451,2271.792,380.0,3.0256727,0.007573342,105.828,54.400032
test,cattle-110,D:\Abhishek\split\test\cattle-110\IMG_0017-00.jpg,0.033522002,0.01949139,0.027961574,0.03555485,0.0394611,0.047891423,0.059789542,0.093092315,0.12123326,0.1015625,0.06407446,0.049764827,0.040796395,0.034498565,0.02754305,0.016402263,0.043267697,0.1440928,45.33086,68.0685,-74.74784,291.23993,4079.4556,2085.0112,102.096756,75.72347,905.2249,517.03564,4272.6123,2159.498,45.427086,52.348152,-74.336174,195.32527,4079.6833,2058.7043,101.96181,76.92205,904.08594,544.1386,4271.593,2173.4626,322.0,3.1045723,0.006417411,92.730705,50.893307
test,cattle-111,D:\Abhishek\split\test\cattle-111\IMG_0031-01.jpg,0.048708547,0.028878348,0.034299266,0.037667412,0.036212534,0.044025034,0.049047355,0.06821986,0.08237006,0.07710858,0.055404976,0.046197385,0.043506857,0.039600607,0.034119897,0.022540657,0.05070153,0.2013911,53.716278,105.33296,-88.89179,350.14005,4839.9185,2039.578,121.11819,98.07654,1073.6051,541.9266,5068.8267,2126.287,53.885384,68.93516,-88.53623,217.96587,4840.115,2015.2017,121.02246,93.03725,1072.8243,522.05237,5068.13,2112.3242,499.0,2.7589917,0.009944994,110.00054,51.29206
test,cattle-111,D:\Abhishek\split\test\cattle-111\IMG_0033-02.jpg,0.05092076,0.029276945,0.0325853,0.03386081,0.035594705,0.042012118,0.050003987,0.066605546,0.07774633,0.07501595,0.05618224,0.048728477,0.044882014,0.03888313,0.032206632,0.024095185,0.051578443,0.20982143,52.59881,120.85207,-85.84709,385.1825,4727.6724,1980.9807,118.18382,100.77221,1048.399,523.8048,4950.582,2042.6602,52.741783,83.7918,-85.96515,241.96188,4727.557,1942.2927,118.20482,114.19009,1048.5596,551.1878,4950.746,2057.1272,535.0,2.7250044,0.010662468,107.49843,51.45695
test,cattle-111,D:\Abhishek\split\test\cattle-111\IMG_0034-02.jpg,0.046775352,0.025729433,0.029795121,0.034219548,0.03780692,0.046117667,0.056720346,0.07419882,0.0864756,0.079659596,0.06325734,0.053292412,0.045479912,0.040796395,0.029735332,0.0194316,0.04817044,0.18233816,48.60255,112.25175,-78.6539,356.5436,4362.142,1895.4448,108.968025,91.79876,967.01935,503.3892,4567.315,1958.9692,48.512352,60.858543,-79.1934,224.83514,4361.806,1864.9989,109.08317,96.769775,967.9302,522.60785,4568.134,1970.9982,450.0,2.7895362,0.0089684315,99.18258,48.542267
test,cattle-112,D:\Abhishek\split\test\cattle-112\IMG_0049-01.jpg,0.033203125,0.026725926,0.029057717,0.033502072,0.0325853,0.04145408,0.04988441,0.0750558,0.10126355,0.08338648,0.058872767,0.04968511,0.040258292,0.038404815,0.030771684,0.023178412,0.080117986,0.17259248,67.17216,129.68925,-108.62273,436.4956,6007.7383,2666.6953,150.1758,110.52663,1332.2594,667.5676,6290.8496,2769.7874,66.80585,72.68137,-109.6652,242.61076,6007.1895,2633.716,150.18217,96.114746,1332.3652,653.9041,6290.9517,2768.7542,420.0,2.9698484,0.008370535,136.59618,65.33128
test,cattle-112,D:\Abhishek\split\test\cattle-112\IMG_0050-01.jpg,0.040118784,0.026805645,0.033083547,0.033163264,0.035455197,0.04298868,0.055723853,0.07720823,0.09667969,0.080915175,0.059809472,0.04799107,0.04296875,0.039481025,0.03132972,0.020786831,0.04563935,0.18985172,70.669174,115.268326,-117.261536,413.1402,6366.329,2646.3628,159.38567,99.26848,1412.542,654.5705,6667.847,2749.5942,70.90071,73.29792,-116.58603,232.94186,6366.6772,2614.0813,159.16168,108.11888,1410.7303,662.87244,6666.259,2749.37,417.0,2.8920162,0.008310746,144.68697,64.620544
test,cattle-112,D:\Abhishek\split\test\cattle-112\IMG_0050-02.jpg,0.03423948,0.024473852,0.029675541,0.034339126,0.034837373,0.042370856,0.05337213,0.07948023,0.103974015,0.08946508,0.059331153,0.051438935,0.04165338,0.03890306,0.031010842,0.02224171,0.06696428,0.16222896,67.51976,120.79251,-109.92543,419.6226,6068.056,2616.6067,151.65747,106.12621,1345.3297,655.56165,6353.8247,2718.3877,67.43534,75.539955,-110.52364,245.24567,6067.7046,2584.5432,151.75237,96.25096,1346.1396,645.057,6354.4873,2715.5942,396.0,3.0052035,0.007892219,137.94835,64.1622
test,cattle-113,D:\Abhishek\split\test\cattle-113\IMG_0052-02.jpg,0.0405971,0.022261638,0.029496174,0.03627232,0.039999202,0.051259566,0.06391502,0.079998404,0.09153779,0.07842395,0.05578364,0.04946588,0.04408482,0.03796636,0.031030772,0.019471461,0.04942602,0.17900988,73.4957,94.96669,-120.810745,385.97147,6608.187,2143.0403,165.26672,106.67237,1464.9675,591.67346,6919.653,2226.299,73.45531,81.86038,-121.467766,282.67355,6607.787,2112.57,165.3269,93.45133,1465.5046,573.7243,6920.156,2223.3967,475.0,2.9687316,0.009466677,150.1838,54.454014
test,cattle-113,D:\Abhishek\split\test\cattle-113\IMG_0053-01.jpg,0.040078923,0.02481266,0.030074138,0.03643176,0.03908243,0.051060267,0.0653699,0.08258928,0.09731744,0.07971939,0.05317283,0.045041453,0.04049745,0.03782685,0.031010842,0.02353715,0.043646365,0.17873086,75.91509,107.533966,-124.20463,421.90274,6802.7056,1951.9636,170.0912,94.87809,1508.249,538.5024,7123.5576,2006.8643,75.54877,71.72847,-124.40597,274.31082,6802.711,1910.0778,170.15858,92.258804,1508.7618,555.46,7123.97,2025.4696,481.0,2.9746995,0.009586256,154.63332,50.841236
test,cattle-114,D:\Abhishek\split\test\cattle-114\IMG_0055-01.jpg,0.041055486,0.024613362,0.029595822,0.03346221,0.033541933,0.04161352,0.049147002,0.073142536,0.101343274,0.089664385,0.06604751,0.057019293,0.04561942,0.03645169,0.028918209,0.01823581,0.052196268,0.17833227,68.76119,111.71772,-113.50192,410.9535,6189.7285,2466.4053,154.82512,106.96479,1372.848,641.2507,6482.292,2556.0544,68.999115,75.597755,-112.66162,267.02554,6190.2026,2425.641,154.77158,98.174225,1372.4188,623.5773,6481.9043,2554.6538,522.0,2.9046237,0.01040338,140.70123,61.23552
test,cattle-114,D:\Abhishek\split\test\cattle-114\IMG_0055-02.jpg,0.0401985,0.022899395,0.02873884,0.032047193,0.03382095,0.038783483,0.048728477,0.069674745,0.09058116,0.0864756,0.06554927,0.063217476,0.045061383,0.037029654,0.028140943,0.01957111,0.074019454,0.17546237,69.82247,102.2453,-113.8098,376.4572,6264.6772,2537.964,156.67465,108.238884,1389.8145,653.8815,6560.6367,2646.2075,69.81094,88.52712,-113.83365,333.91638,6264.6704,2522.5432,156.5522,119.74753,1388.9032,677.60535,6559.85,2647.0322,547.0,2.7582982,0.010901626,142.43898,63.249702
test,cattle-114,D:\Abhishek\split\test\cattle-114\IMG_0058-02.jpg,0.03890306,0.027044803,0.02987484,0.03260523,0.03533562,0.040457588,0.052515145,0.076231666,0.09809471,0.08928572,0.06385523,0.0531529,0.04205198,0.03685029,0.02754305,0.01955118,0.047173947,0.18947305,63.47642,96.315674,-104.259636,347.57272,5686.255,2356.7646,142.26053,89.81756,1261.2776,598.71454,5955.1045,2452.7163,63.25977,63.445347,-103.90564,227.51373,5686.5537,2323.0615,142.17505,92.72073,1260.5486,586.1235,5954.498,2438.4155,435.0,2.9296162,0.0086694835,129.26205,57.683216
test,cattle-115,D:\Abhishek\split\test\cattle-115\IMG_0077-00.jpg,0.025649713,0.015286192,0.020348374,0.027084662,0.030951053,0.039680324,0.052794166,0.08970424,0.13303173,0.10855788,0.058474172,0.050322864,0.034797512,0.033442285,0.025011959,0.017617986,0.1263353,0.110909596,80.22693,92.412735,-132.2649,346.00235,7215.0464,2646.9504,180.53293,91.234795,1600.5011,657.25116,7556.2266,2763.3,80.36494,48.41239,-131.81737,234.65578,7215.289,2634.522,180.38937,85.71011,1599.3442,643.7846,7555.2026,2760.2134,288.0,3.3200874,0.005739796,164.00102,63.571682
test,cattle-115,D:\Abhishek\split\test\cattle-115\IMG_0078-01.jpg,0.020288585,0.010263871,0.017996652,0.023596939,0.030911192,0.04944595,0.07577328,0.1242028,0.1937181,0.13195552,0.067083865,0.048947703,0.03643176,0.027961574,0.020069355,0.009506537,0.027722416,0.08412389,66.67267,66.83452,-109.62988,357.0067,5989.801,2346.7717,149.69742,71.844826,1327.3345,607.3442,6271.7837,2437.401,66.655556,35.019783,-109.462456,251.4292,5989.918,2320.2097,149.91728,76.64909,1329.134,613.8693,6273.345,2439.405,248.0,3.8598619,0.004942602,136.15178,57.62326
test,cattle-116,D:\Abhishek\split\test\cattle-116\IMG_0093-02.jpg,0.0390625,0.026327327,0.025649713,0.031887755,0.032445792,0.041055486,0.05072146,0.07690928,0.10146285,0.091358416,0.062719226,0.05341199,0.042470504,0.034677934,0.026965084,0.020527743,0.047831632,0.1945153,50.736507,102.600105,-83.10138,358.8713,4559.2925,1834.6495,114.00426,73.34144,1010.9547,469.1658,4774.2974,1899.6571,50.72088,49.993927,-83.30457,169.94972,4559.1567,1802.0514,114.02778,73.17563,1011.1357,464.15588,4774.462,1895.7277,322.0,2.9019928,0.006417411,103.63951,46.039383
test,cattle-117,D:\Abhishek\split\test\cattle-117\IMG_0107-02.jpg,0.038046077,0.019870058,0.024414062,0.031668525,0.03629225,0.051080197,0.06772162,0.09121891,0.106146365,0.08990354,0.0649713,0.05709901,0.044184472,0.036770567,0.02863919,0.016302615,0.04296875,0.15270248,43.69383,77.990456,-71.251366,287.49417,3922.8677,1531.218,98.13339,79.882416,870.2578,438.29315,4108.097,1593.1361,43.608856,72.07965,-71.84992,241.42477,3922.5146,1517.721,98.0584,84.08043,869.5412,443.04965,4107.51,1596.9845,369.0,3.0353851,0.0073541137,89.17309,40.11596
test,cattle-117,D:\Abhishek\split\test\cattle-117\IMG_0108-00.jpg,0.035036672,0.020029496,0.025789222,0.030911192,0.035435267,0.049007494,0.06246014,0.0901427,0.10379464,0.09709822,0.06602758,0.057955995,0.042510364,0.037169166,0.027104592,0.016103316,0.051658165,0.15176578,38.88459,62.193768,-63.440247,228.89037,3490.758,1497.5657,87.371284,67.43676,774.76746,405.40253,3655.9614,1562.9281,38.838898,57.480392,-63.800243,197.53386,3490.546,1485.1285,87.1999,64.59381,773.4349,394.70328,3654.7773,1556.4764,273.0,2.8847625,0.0054408484,79.35397,37.677715
test,cattle-118,D:\Abhishek\split\test\cattle-118\IMG_0118-00.jpg,0.05072146,0.028200733,0.032027263,0.038066007,0.039600607,0.047293525,0.055225607,0.06871811,0.07736766,0.07198661,0.053132974,0.047652263,0.042111766,0.040836256,0.03138951,0.023138553,0.05229592,0.20023517,65.26848,99.87958,-107.0639,354.3192,5860.6963,2012.2759,146.50452,112.5574,1298.9832,555.97107,6136.7534,2089.3945,65.158424,83.622406,-107.32718,294.17303,5860.5894,1992.4742,146.6454,122.55885,1300.1665,582.4142,6137.75,2102.509,614.0,2.7717087,0.012236926,133.21104,52.314808
test,cattle-118,D:\Abhishek\split\test\cattle-118\IMG_0120-00.jpg,0.05070153,0.03236607,0.03250558,0.038305167,0.039620537,0.043666296,0.050482303,0.066187024,0.0777264,0.07021285,0.053830516,0.04966518,0.041334502,0.039799903,0.033183195,0.023756377,0.052853953,0.20380262,65.45362,127.32918,-107.52012,401.41507,5869.7964,1926.0488,146.84268,111.825325,1301.7173,554.5134,6147.028,2001.6044,65.27126,87.6685,-107.572014,302.40817,5869.8354,1899.1492,146.79257,130.81279,1301.4033,564.6486,6146.7397,2000.3569,636.0,2.7016816,0.012675382,133.41971,51.59619
